DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA
2016-04-14 17:04:06,271000654,36.47600,17.17833,272.0,12.5,511,9238076,YIGITCAN A,TCTP,71,11,145,12,12,9.0,CAGLIARI,04-15 21:59
2016-04-14 17:04:49,256247000,37.47310,16.94458,106.0,10.8,511,9369928,FETEKOZ,9HA3865,89,80,25,10,7,6.9,BEIRUT,04-18 12:00
2016-04-14 17:04:59,247226900,36.52383,16.92867,91.0,14.2,511,9379337,ICE POINT,ICIB,80,152,30,14,18,8.4,TUAPSE,04-19 12:00
2016-04-14 17:04:59,538005838,36.93030,16.45596,324.1,20.6,511,9708837,AL MURABBA,V7HK9,71,140,228,20,31,11.9,EG PSE>IT SPE,04-16 00:00
2016-04-14 17:08:31,255805623,37.61976,16.86865,289.0,16.2,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,NAPLES,04-15 11:00
2016-04-14 18:00:27,310610000,37.71782,17.78096,93.5,15.2,511,9424883,AZURA,ZCEE2,60,36,253,18,18,8.7,ZAKINTHOS,04-15 04:00
2016-04-14 18:00:59,256684000,37.58192,16.84618,103.0,7.6,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 18:01:39,256247000,37.41457,17.14535,113.0,10.9,511,9369928,FETEKOZ,9HA3865,89,80,25,10,7,6.9,BEIRUT,04-18 12:00
2016-04-14 18:02:52,538005381,37.50373,17.39477,108.6,12.7,511,9319868,CANOPUS,V7DF6,72,126,14,12,8,7.2,BURGAS,04-17 23:59
2016-04-14 18:03:28,247238700,37.40157,17.74298,284.0,10.2,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-14 18:04:04,220530000,36.41250,17.31067,272.0,11.7,511,9431264,KIRSTEN MAERSK,OYDH2,89,146,37,14,13,11.7,LAVERA,04-17 10:00
2016-04-14 18:04:14,357444000,37.32793,18.01408,284.1,15.0,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 18:04:40,229632000,37.53837,17.43732,236.5,13.2,511,9669653,CIELO DI GAETA,9HA3467,89,148,35,8,24,9.1,BRUNSBUTTEL,04-23 16:00
2016-04-14 18:04:48,273350570,37.71508,17.52433,196.0,2.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-15 23:00
2016-04-14 18:04:56,353401000,37.62337,16.68113,218.9,14.8,511,9506174,GAZ CONCORD,3FVO7,83,91,29,6,14,5.8,MALTA,04-15 05:00
2016-04-14 18:04:58,255805623,37.69690,16.56152,286.0,15.9,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,NAPLES,04-15 11:00
2016-04-14 18:14:50,226276000,36.70933,16.89600,243.0,7.4,511,9369265,BUCKINGHAM,FMFY,52,14,8,6,6,3.0,VALLETTA,04-15 12:30
2016-04-14 18:15:00,247226900,36.51567,17.27683,92.0,14.2,511,9379337,ICE POINT,ICIB,80,152,30,14,18,8.4,TUAPSE,04-19 12:00
2016-04-14 18:37:05,271000654,36.48117,16.78083,272.0,12.9,511,9238076,YIGITCAN A,TCTP,71,11,145,12,12,9.0,CAGLIARI,04-15 21:59
2016-04-14 19:00:58,256684000,37.54458,17.00180,108.0,7.6,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 19:01:06,271000654,36.48417,16.67417,272.0,12.9,511,9238076,YIGITCAN A,TCTP,71,11,145,12,12,9.0,CAGLIARI,04-15 21:59
2016-04-14 19:01:12,357444000,37.38652,17.71844,283.2,14.2,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 19:03:18,256247000,37.33763,17.36480,113.0,11.4,511,9369928,FETEKOZ,9HA3865,89,80,25,10,7,6.9,BEIRUT,04-18 12:00
2016-04-14 19:04:05,220530000,36.42119,17.06812,271.0,11.5,511,9431264,KIRSTEN MAERSK,OYDH2,89,146,37,14,13,11.7,LAVERA,04-17 10:00
2016-04-14 19:04:56,353401000,37.42705,16.49059,216.4,14.7,511,9506174,GAZ CONCORD,3FVO7,83,91,29,6,14,5.8,MALTA,04-15 05:00
2016-04-14 19:05:00,229632000,37.41124,17.21048,234.9,13.1,511,9669653,CIELO DI GAETA,9HA3467,89,148,35,8,24,9.1,BRUNSBUTTEL,04-23 16:00
2016-04-14 19:06:29,247238700,37.45158,17.50455,285.0,11.3,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-14 19:08:39,273350570,37.67880,17.50852,205.0,2.0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-15 23:00
2016-04-14 19:09:41,247226900,36.50583,17.54750,93.0,14.5,511,9379337,ICE POINT,ICIB,80,152,30,14,18,8.4,TUAPSE,04-19 12:00
2016-04-14 19:20:51,538005381,37.42681,17.73463,107.0,12.9,511,9319868,CANOPUS,V7DF6,72,126,14,12,8,7.2,BURGAS,04-17 23:59
2016-04-14 19:24:50,226276000,36.65550,16.73283,252.0,7.5,511,9369265,BUCKINGHAM,FMFY,52,14,8,6,6,3.0,VALLETTA,04-15 12:30
2016-04-14 19:39:46,319015800,37.35690,17.64787,286.0,18.8,511,9561265,ELEGANT ACE,ZGAG,70,28,172,21,11,9.0,IT LIV,04-16 06:00
2016-04-14 20:00:01,229632000,37.29428,17.00587,235.7,13.2,511,9669653,CIELO DI GAETA,9HA3467,89,148,35,8,24,9.1,BRUNSBUTTEL,04-23 16:00
2016-04-14 20:00:25,220530000,36.42392,16.82791,271.0,11.7,511,9431264,KIRSTEN MAERSK,OYDH2,89,146,37,14,13,11.7,LAVERA,04-17 10:00
2016-04-14 20:00:58,256247000,37.26523,17.57183,113.0,10.9,511,9369928,FETEKOZ,9HA3865,89,80,25,10,7,6.9,BEIRUT,04-18 12:00
2016-04-14 20:01:08,273350570,37.65043,17.48888,208.0,2.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-15 23:00
2016-04-14 20:01:18,247226900,36.49550,17.80317,93.0,14.3,511,9379337,ICE POINT,ICIB,80,152,30,14,18,8.4,TUAPSE,04-19 12:00
2016-04-14 20:02:51,538005381,37.38844,17.91848,104.8,12.9,511,9319868,CANOPUS,V7DF6,72,126,14,12,8,7.2,BURGAS,04-17 23:59
2016-04-14 20:04:00,256684000,37.50820,17.15795,108.7,7.7,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 20:04:57,357444000,37.45450,17.39057,284.7,14.8,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 20:04:58,247238700,37.50147,17.27687,284.0,11.6,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-14 20:04:58,319015800,37.39820,17.49022,288.0,19.0,511,9561265,ELEGANT ACE,ZGAG,70,28,172,21,11,9.0,IT LIV,04-16 06:00
2016-04-14 20:04:59,226276000,36.62500,16.63967,249.0,7.0,511,9369265,BUCKINGHAM,FMFY,52,14,8,6,6,3.0,VALLETTA,04-15 12:30
2016-04-14 20:08:37,636015265,36.47167,16.44249,94.0,12.9,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-14 21:00:00,226276000,36.58500,16.51433,246.0,7.0,511,9369265,BUCKINGHAM,FMFY,52,14,8,6,6,3.0,VALLETTA,04-15 12:30
2016-04-14 21:00:00,229632000,37.16751,16.78223,235.1,13.1,511,9669653,CIELO DI GAETA,9HA3467,89,148,35,8,24,9.1,BRUNSBUTTEL,04-23 16:00
2016-04-14 21:04:53,518896000,36.40808,16.75842,275.6,10.2,511,9262534,POCHARD S,E5U2843,70,176,23,12,12,7.8,AMSTERDAM,04-25 01:00
2016-04-14 21:04:54,636014875,37.69600,16.41683,106.0,12.5,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-14 21:04:55,220530000,36.43029,16.57194,273.0,11.4,511,9431264,KIRSTEN MAERSK,OYDH2,89,146,37,14,13,11.7,LAVERA,04-17 10:00
2016-04-14 21:04:57,357444000,37.52700,17.08937,284.8,15.3,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 21:04:58,247238700,37.55782,17.04515,285.0,11.4,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-14 21:04:58,319015800,37.49183,17.10590,289.0,19.3,511,9561265,ELEGANT ACE,ZGAG,70,28,172,21,11,9.0,IT LIV,04-16 06:00
2016-04-14 21:09:57,256247000,37.18222,17.81162,112.0,10.7,511,9369928,FETEKOZ,9HA3865,89,80,25,10,7,6.9,BEIRUT,04-18 12:00
2016-04-14 21:09:58,273350570,37.61040,17.46460,203.0,2.5,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-15 23:00
2016-04-14 21:12:21,636015265,36.46198,16.71430,90.0,12.9,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-14 21:27:57,256684000,37.45925,17.36574,98.4,7.3,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 22:00:01,518896000,36.42151,16.56420,274.2,10.5,511,9262534,POCHARD S,E5U2843,70,176,23,12,12,7.8,AMSTERDAM,04-25 01:00
2016-04-14 22:03:19,636015265,36.45593,16.93737,92.0,13.1,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-14 22:04:22,256684000,37.43881,17.46658,107.7,7.5,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 22:04:54,636014875,37.63900,16.66867,107.0,12.5,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-14 22:04:57,357444000,37.59511,16.78131,286.1,15.2,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 22:04:58,247238700,37.61550,16.81447,291.0,11.3,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-14 22:04:58,319015800,37.59037,16.72002,286.0,19.5,511,9561265,ELEGANT ACE,ZGAG,70,28,172,21,11,9.0,IT LIV,04-16 06:00
2016-04-14 22:04:59,273350570,37.57787,17.44510,208.0,2.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-15 23:00
2016-04-14 22:04:59,229632000,37.03055,16.54097,234.6,13.0,511,9669653,CIELO DI GAETA,9HA3467,89,148,35,8,24,9.1,BRUNSBUTTEL,04-23 16:00
2016-04-14 22:08:18,271041000,36.48550,17.85862,273.1,11.2,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-14 23:02:18,271041000,36.49333,17.65595,271.3,11.1,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-14 23:03:56,256684000,37.40856,17.60041,94.6,6.9,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-14 23:04:10,636015265,36.44965,17.21835,92.0,13.3,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-14 23:04:43,636014875,37.58183,16.92217,107.0,12.8,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-14 23:04:51,408827000,37.58183,16.53389,40.0,12.4,511,9349526,MAYSSAN,A9HX,71,226,80,15,25,11.0,KOPER,04-17 04:00
2016-04-14 23:04:54,636016548,37.44119,16.60902,118.0,12.8,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-14 23:04:58,357444000,37.66878,16.47345,286.9,15.4,511,9102710,MSC MEDITERRANEAN,H8JI,71,184,19,20,10,8.8,GIOIA TAURO,04-15 05:00
2016-04-14 23:04:58,273350570,37.54655,17.42327,210.0,2.0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-14 23:04:58,247238700,37.66560,16.57827,282.0,11.7,511,9404637,LEALE,ICIQ,80,0,112,0,17,6.0,LIVORNO,04-16 12:00
2016-04-15 00:03:52,256684000,37.37567,17.74137,106.8,6.9,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-15 00:04:54,636016548,37.33505,16.83717,120.0,12.6,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 00:04:55,636014875,37.51683,17.17767,109.0,12.8,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-15 00:04:58,273350570,37.51733,17.40095,208.0,2.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 00:17:18,271041000,36.50210,17.37167,272.4,11.2,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-15 00:54:28,636015265,36.43861,17.71825,91.0,13.3,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-15 01:00:01,538090284,37.63322,16.55469,217.4,11.8,511,9127526,AS CASTOR,V7LZ6,71,137,21,22,2,8.5,MARSAXLOKK,04-15 16:00
2016-04-15 01:04:24,636016548,37.22937,17.06782,120.0,13.0,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 01:04:55,271041000,36.50650,17.16737,271.3,11.2,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-15 01:04:57,247046200,36.98645,16.63147,99.1,12.1,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 01:04:58,273350570,37.48727,17.37598,216.0,2.0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 01:15:54,256684000,37.33836,17.90933,96.3,6.9,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-15 01:18:28,636015265,36.43538,17.83383,92.0,12.9,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-15 01:29:10,636014875,37.44350,17.52117,98.0,12.4,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-15 01:29:15,636091977,36.50611,17.18110,271.7,11.7,511,9138458,PAROS,A8VC2,70,129,25,8,18,8.0,ALGECIRAS,04-18 20:00
2016-04-15 02:00:00,538090284,37.47750,16.40833,216.9,11.5,511,9127526,AS CASTOR,V7LZ6,71,137,21,22,2,8.5,MARSAXLOKK,04-15 16:00
2016-04-15 02:00:01,215379000,37.70706,16.60238,219.6,12.0,511,9252967,BAKU,9HKS7,80,203,36,21,21,8.2,MALTA OPL,04-15 17:00
2016-04-15 02:00:56,256684000,37.31447,18.01369,100.1,7.1,511,8511914,ANDRE-MICHEL 1,9HAK9,79,64,15,7,4,3.3,NEMRUT,04-17 12:00
2016-04-15 02:02:10,636014875,37.41850,17.64717,107.0,12.3,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-15 02:03:27,636015265,36.43263,18.02550,90.0,12.8,511,9224142,VECHTDIEP,A8ZO9,70,103,15,3,9,7.4,STAVROS,04-16 20:00
2016-04-15 02:04:46,271041000,36.51172,16.93210,263.1,11.2,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-15 02:08:15,636091977,36.51071,16.99903,272.1,11.8,511,9138458,PAROS,A8VC2,70,129,25,8,18,8.0,GIBRALTAR,04-18 23:00
2016-04-15 02:14:49,271000615,36.72451,16.47762,108.0,7.7,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 02:14:59,273350570,37.45535,17.34362,221.0,2.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 02:15:01,636016548,37.11059,17.32343,120.0,12.8,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 02:27:38,247046200,36.94578,16.96107,99.7,11.8,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 03:00:01,215379000,37.55061,16.44303,219.0,12.0,511,9252967,BAKU,9HKS7,80,203,36,21,21,8.2,MALTA OPL,04-15 17:00
2016-04-15 03:02:10,636014875,37.35383,17.89800,106.0,12.4,511,9260809,ETC RAMSIS,A8XB2,80,213,32,22,19,8.0,BATUMI GEORGIA,04-19 08:00
2016-04-15 03:03:37,247046200,36.92765,17.10862,99.6,12.0,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 03:06:52,271000615,36.68463,16.59703,114.0,7.7,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 03:08:19,271041000,36.52025,16.69695,272.5,11.6,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-15 03:15:08,273350570,37.42972,17.31168,229.0,2.0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 03:29:22,450552000,36.55573,16.39313,84.0,11.1,511,7129336,BRAVE KNIGHT,ODVW,79,89,12,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 03:32:19,229440000,36.39918,16.59233,271.1,20.7,511,9181675,MSC SARAH,9HA3329,71,235,59,20,12,10.5,FELIXSTOWE,04-21 05:00
2016-04-15 03:39:28,636016548,36.96004,17.65214,120.0,12.8,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 03:42:08,636091977,36.52265,16.61985,274.2,12.0,511,9138458,PAROS,A8VC2,70,129,25,8,18,8.0,GIBRALTAR,04-18 23:00
2016-04-15 04:00:11,636091977,36.52463,16.55797,272.1,12.0,511,9138458,PAROS,A8VC2,70,129,25,8,18,8.0,GIBRALTAR,04-18 23:00
2016-04-15 04:00:40,247046200,36.89942,17.34138,100.8,11.9,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 04:00:52,271000615,36.63838,16.72878,114.0,7.7,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 04:02:12,271000677,36.50478,16.43130,92.0,11.4,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 04:02:21,271041000,36.52818,16.46748,274.0,11.6,511,9020340,MARTINE A,TCYH2,70,138,11,3,20,6.9,ARZEW,04-18 05:00
2016-04-15 04:02:25,450552000,36.55603,16.53421,89.5,10.3,511,7129336,BRAVE KNIGHT,ODVW,70,84,18,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 04:03:33,636016548,36.91525,17.75006,120.0,12.6,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 04:04:05,249462000,36.90858,16.55224,108.8,10.1,511,9452763,YM URANUS,9HSQ9,89,100,20,2,16,7.3,HAIFA,04-18 10:00
2016-04-15 04:06:58,273350570,37.41117,17.28528,229.0,2.0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 05:00:53,271000615,36.60334,16.87041,98.0,6.9,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 05:02:23,450552000,36.55192,16.76089,88.8,10.8,511,7129336,BRAVE KNIGHT,ODVW,70,84,18,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 05:03:31,636016548,36.82110,17.96498,117.0,12.5,511,9152739,ALEXANDRA RICKMERS,ELVX4,71,150,46,22,8,10.2,ALEXANDRIA,04-17 06:00
2016-04-15 05:03:39,249462000,36.85050,16.76810,109.8,10.2,511,9452763,YM URANUS,9HSQ9,89,100,20,2,16,7.3,HAIFA,04-18 10:00
2016-04-15 05:03:42,247046200,36.87038,17.59000,98.1,11.8,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 05:04:18,273350570,37.39025,17.25507,231.0,1.7,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 05:04:55,256445000,37.64162,16.62042,216.0,13.4,511,9260500,SANTA LUCIA,9HA2860,89,90,15,7,8,5.3,MARSAXLOKK,04-15 20:00
2016-04-15 05:17:06,271000677,36.48968,16.73559,94.0,11.3,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 06:00:00,234648000,37.44076,16.61552,119.7,19.1,511,9138783,WILHELMSBORG,GDIW,70,26,156,10,20,6.3,ALEXANDRIA,04-16 22:01
2016-04-15 06:00:39,249462000,36.80280,16.95892,107.8,9.9,511,9452763,YM URANUS,9HSQ9,89,100,20,2,16,7.3,HAIFA,04-18 10:00
2016-04-15 06:00:54,271000615,36.58293,17.01698,97.0,7.2,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 06:02:07,271000677,36.48167,16.89549,93.0,11.3,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 06:02:24,450552000,36.55280,16.95987,86.7,10.5,511,7129336,BRAVE KNIGHT,ODVW,79,89,12,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 06:03:43,247046200,36.84262,17.84183,96.1,12.2,511,9220940,VALLE DI ANDALUSIA,IBTJ,84,142,34,10,21,9.6,GEBZE - TR-,04-17 11:00
2016-04-15 06:04:55,256445000,37.46462,16.44758,217.0,13.4,511,9260500,SANTA LUCIA,9HA2860,89,90,15,7,8,5.3,MARSAXLOKK,04-15 20:00
2016-04-15 06:04:59,273350570,37.37312,17.22653,237.0,1.6,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 07:00:57,271000615,36.57433,17.17038,92.0,7.2,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 07:00:59,518570000,37.46585,16.39797,36.3,7.6,511,8509363,BERONIKE,E5U2520,70,0,0,0,0,4.4,KOPER SLOVENIA,04-18 11:00
2016-04-15 07:02:06,271000677,36.47659,17.13378,89.0,11.3,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 07:02:24,450552000,36.55905,17.18307,86.5,10.4,511,7129336,BRAVE KNIGHT,ODVW,79,89,12,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 07:04:04,249462000,36.75189,17.16453,106.3,10.1,511,9452763,YM URANUS,9HSQ9,89,100,20,2,16,7.3,HAIFA,04-18 10:00
2016-04-15 07:04:18,357231000,37.67475,16.70203,106.0,15.8,511,9275361,ATHENA,HOXI,70,173,62,22,10,11.4,PIRAEUS,04-16 13:00
2016-04-15 07:04:59,273350570,37.36003,17.19697,249.0,1.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 07:21:04,234648000,37.23104,17.06528,120.3,19.3,511,9138783,WILHELMSBORG,GDIW,70,26,156,10,20,6.3,ALEXANDRIA,04-16 22:01
2016-04-15 08:00:00,234648000,37.11216,17.30315,121.9,19.1,511,9138783,WILHELMSBORG,GDIW,70,26,156,10,20,6.3,ALEXANDRIA,04-16 22:01
2016-04-15 08:00:28,244573000,36.42150,18.05500,271.0,10.5,511,9278349,BEAUMONDE,PBBI,70,80,9,3,10,4.2,MARIN,04-21 16:00
2016-04-15 08:02:07,271000677,36.47261,17.37212,93.0,11.2,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 08:02:25,450552000,36.56452,17.40617,91.6,10.8,511,7129336,BRAVE KNIGHT,ODVW,70,84,18,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 08:03:59,271000615,36.56834,17.32455,94.0,7.5,511,9045651,MISTRAL,TCCH,70,98,32,16,2,6.8,AUGUSTA,04-20 04:00
2016-04-15 08:04:00,518570000,37.56534,16.49844,40.2,7.5,511,8509363,BERONIKE,E5U2520,70,0,0,0,0,4.4,KOPER SLOVENIA,04-18 11:00
2016-04-15 08:04:09,249462000,36.70802,17.37398,104.2,10.7,511,9452763,YM URANUS,9HSQ9,89,100,20,2,16,7.3,HAIFA,04-18 10:00
2016-04-15 08:04:48,357231000,37.59880,17.01823,106.0,15.4,511,9275361,ATHENA,HOXI,70,173,62,22,10,11.4,PIRAEUS,04-16 13:00
2016-04-15 08:04:48,273350570,37.35367,17.16882,260.0,1.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-15 08:04:57,477095900,36.48993,17.76043,270.7,20.5,511,9275634,MSC ROMANOS,VRJC7,71,15,279,16,16,13.1,SINES,04-18 06:30
2016-04-15 09:00:01,234648000,36.95108,17.64373,119.5,19.0,511,9138783,WILHELMSBORG,GDIW,70,26,156,10,20,6.3,ALEXANDRIA,04-16 22:01
2016-04-15 09:00:26,244573000,36.42217,17.84350,271.0,10.1,511,9278349,BEAUMONDE,PBBI,70,80,9,3,10,4.2,MARIN,04-21 16:00
2016-04-15 09:02:10,271000677,36.46662,17.60991,93.0,11.5,511,9242297,LUCIEN G.A,TCCA9,71,145,10,12,13,7.3,GEMLIK BORUSAN,04-17 15:00
2016-04-15 09:02:28,450552000,36.56340,17.63303,89.6,10.7,511,7129336,BRAVE KNIGHT,ODVW,70,84,18,8,8,4.5,ISTANBUL,04-18 18:00
2016-04-15 09:02:40,236297000,36.49193,18.00753,271.5,12.5,511,9323651,DITZUM,ZDHB8,70,91,8,9,5,5.6,TORNIO,04-28 12:00
